series_id,name,english_name,image_link,creator,genres,synopsis,favorites,members,score,media_type
160,Tensei Oujo to Tensai Reijou no Mahou Kakumei,The Magical Revolution of the Reincarnated Princess and the Genius Young Lady,https://cdn.myanimelist.net/images/anime/1053/129004l.jpg,"{""studio"": ""Diomed\ufffd\ufffda""}",Fantasy|Girls Love|Isekai|Reincarnation,"Princess Anisphia ""Anis"" Wynn Palletia has always dreamed of flying through the sky, even though the people of her kingdom consider it a silly ambition. Also at odds with her goal is the fact that Anis is incapable of using magic despite her noble status. Refusing to give up so easily, she renounces her right to the throne, and focuses on developing ""magicology"" by combining various resources with knowledge from her previous life on Earth._x000D_
_x000D_
Due to Anis' nature, responsibility for the kingdom's future is passed onto her younger brother, Algard. Pushed into a political marriage with Euphyllia Magenta, a girl he hardly knows, Algard rebels by spending more time with a commoner girl than his fianc��e. After Euphyllia tries to intervene, Algard publicly calls off their marriage and denounces his ex-fianc��e as a bully._x000D_
_x000D_
After crashing into the banquet where Algard makes the announcement, Anis rescues Euphyllia on the flying broom she is testing. She decides to make Euphyllia her assistant, which the other girl reluctantly agrees to. Although their partnership appears random at first, Anis has an ulterior motive for wanting Euphyllia's company._x000D_
_x000D_
[Written by MAL Rewrite]",1696,217570,7.46,anime
161,"Watashi ga Koibito ni Nareru Wake Nai jan, Muri Muri! (※Muri ja Nakatta!?)",There's No Freaking Way I'll be Your Lover! Unless...,https://cdn.myanimelist.net/images/anime/1887/150496l.jpg,"{""studio"": ""studio MOTHER""}",Comedy|Girls Love|Harem|School,"Renako Amaori is leaving her awkward and lonely junior high school life behind, determined to become a normal girl with normal friends in high school. Glamorous, confident Mai Ouzuka is Renako's total opposite: wealthy, outgoing, and a literal fashion model. Against the odds, the two girls form an immediate connection. Renako thinks she may have found the best friend of her dreams...until Mai's romantic confession sends her into a tailspin. Renako wants to prove to Mai that being BFFs is better than being girlfriends, but Mai is dead set on convincing Renako that they're destined to be lovers. Let the love games begin!_x000D_
_x000D_
(Source: Seven Seas Entertainment)",349,58454,7.54,anime
162,Watashi ni Tenshi ga Maiorita!,Wataten! an Angel Flew Down to Me,https://cdn.myanimelist.net/images/anime/1778/100470l.jpg,"{""studio"": ""Doga Kobo""}",CGDCT|Comedy|Otaku Culture,"College student Miyako Hoshino is quite shy around other people. She mostly spends her time in her room making cosplay outfits. When her fifth-grade sister Hinata brings her classmate Hana Shirosaki home, Miyako instantly becomes captivated with Hana's cuteness. _x000D_
_x000D_
Miyako tries to do various things, ranging from making Hana wear cosplay dresses to giving her sweets. This gives Hana a bad impression of her at first, but Miyako will do anything to grow closer to the angel who has descended before her._x000D_
_x000D_
[Written by MAL Rewrite]",967,214046,7.25,anime
163,Watashi no Yuri wa Oshigoto desu!,Yuri is My Job!,https://cdn.myanimelist.net/images/anime/1708/133360l.jpg,"{""studio"": ""Passione|Studio Lings""}",Comedy|Girls Love|Workplace,"Hime Shiraki appears to have it all: an angelic voice, an innocent personality, and an adorable face that enamors all onlookers. However, her cuteness is all a lie���it is purely an act to achieve her self-centered goal of marrying a rich suitor. Though she often plays up her innocence to gain favor from those around her, Hime's facade does not absolve her of responsibility when an accident leaves Mai Koshiba injured._x000D_
_x000D_
Learning that Mai is the manager of Caf�� Liebe���a cafe themed as an all-girls academy���Hime is coerced into taking up a part-time position until Mai recovers. However, Hime's facade cannot cover up her shortcomings at being a waitress, earning her the ire of one of her coworkers, Mitsuki Yano, the elegant ""onee-sama"" who often berates Hime over her mistakes. As Hime struggles to adjust to her new job in addition to Mitsuki's unrelenting hostility, her real personality begins seeping through the cracks._x000D_
_x000D_
[Written by MAL Rewrite]",310,61369,6.68,anime
164,Yoru no Kurage wa Oyogenai,Jellyfish Can't Swim in the Night,https://cdn.myanimelist.net/images/anime/1834/141827l.jpg,"{""studio"": ""Doga Kobo""}",Drama|Music,"Mahiru Kouzuki, a skilled artist, gives up on her passion after her elementary school classmates ridicule her colorful jellyfish mural. Several years later, upon encountering an unexpected admirer in Kano Yamanouchi���a former idol with a troubled past���Mahiru decides to pursue her childhood dreams once more._x000D_
_x000D_
Tasked with designing the mascot for Kano's new music project, JELEE, Mahiru enlists the help of her childhood friend and professional streamer Kiui Watase to make JELEE's first music video. Together with Kim Anouk Mei Takanashi, a pianist and fan of Kano's work as an idol, the girls aim to turn JELEE into a global hit. However, if they want to succeed in this ambitious endeavor, they will first have to free themselves from the shackles of their pasts._x000D_
_x000D_
[Written by MAL Rewrite]",948,125525,7.75,anime
165,Yosuga no Sora,"Yosuga no Sora: In Solitude, Where We Are Least Alone",https://cdn.myanimelist.net/images/anime/5/76216l.jpg,"{""studio"": ""feel.""}",Drama|Ecchi|Harem|Romance,"Due to a sudden accident, twins Haruka and Sora Kasugano have lost both of their parents. Starting their lives anew, they return to their childhood home���living once again in the rural, quaint town like they did four years ago. _x000D_
_x000D_
However, revisiting such a nostalgic place also means recalling all the memories the two of them made together, be it those that gave them blissful joy or those that made them suffer painful sorrow. Meeting both old acquaintances and new companions alike, the story of Haruka and Sora only gets more convoluted as their lives are slowly influenced by different acts of love, friendship, envy���and perhaps even lust._x000D_
_x000D_
[Written by MAL Rewrite]",2689,532719,6.01,anime
166,Adachi to Shimamura,Adachi and Shimamura,https://cdn.myanimelist.net/images/anime/1649/109056l.jpg,"{""studio"": ""Tezuka Productions""}",Girls Love|School,"Somewhere in the school at noon, one might hear the sound of two girls playing table tennis together as they wait for time to pass by._x000D_
_x000D_
As if by fate, two students���Sakura Adachi and Hougetsu Shimamura���stumble upon each other on the second floor of the school gymnasium. As they gradually foster a budding friendship, their feelings for one another only become more ambiguous. Growing closer by the day, the two must learn to navigate their contrasting personalities as well as determine the depth of their affection for each other._x000D_
_x000D_
The nature of this relationship gradually shifts when one of them starts to develop feelings beyond the boundaries of a platonic relationship. Even so, Adachi and Shimamura must realize if forming a bond stronger than friendship will bring them closer or tear them apart._x000D_
_x000D_
[Written by MAL Rewrite]",1638,205396,7.08,anime
167,GA: Geijutsuka Art Design Class,nan,https://cdn.myanimelist.net/images/anime/7/56975l.jpg,"{""studio"": ""AIC PLUS+""}",CGDCT|School|Slice of Life|Visual Arts,"The Ayanoi High School features the Geijutsuka Art Design Class (GA) that focuses on the arts. Five close friends ��� the energetic ""hime""-prankster Noda Miki; the level-headed, cynical Nozaki Namiko; the intelligent, observant, and kind Oomichi Miyabi; the lively and mischievous tomboy Tomokane; and the curious, innocent, glasses-wearing Yamaguchi Kisaragi ��� attend this class with great enthusiasm, learning about the many art techniques. Every day seems to pose a new and interesting challenge, be it struggling with the latest assignment or when dealing with the daily strangeness of school life._x000D_
_x000D_
(Source: AniDB)",87,21951,7.12,anime
168,Imouto sae Ireba Ii.,A Sister's All You Need,https://cdn.myanimelist.net/images/anime/10/88472l.jpg,"{""studio"": ""SILVER LINK.""}",Adult Cast|Comedy|Ecchi|Otaku Culture|Romance|Workplace,"Itsuki Hashima is a light novelist obsessed with little sisters, strictly focusing on them when he writes his stories. Despite his personality, he is surrounded by a tight circle of friends: Nayuta Kani, a genius yet perverted novelist who is in love with him; Haruto Fuwa, a fellow male author whose work has seen considerable success; Miyako Shirakawa, a good friend that he met in college; and Chihiro, his perfect younger step-brother who takes care of the housework and cooking._x000D_
 _x000D_
Together, they play strange games, go on spontaneous journeys, crack silly jokes, and celebrate each other's successes. However, each individual must also deal with their own issues, whether it is struggling to meet a deadline or coming to terms with traumatic events buried in their past._x000D_
_x000D_
[Written by MAL Rewrite]",1867,361416,7.24,anime
169,Ochikobore Fruit Tart,Dropout Idol Fruit Tart,https://cdn.myanimelist.net/images/anime/1088/109145l.jpg,"{""studio"": ""feel.""}",CGDCT|Idols (Female)|Music|Slice of Life,"Ino Sakura has just moved to Tokyo to join the newly formed Fruit Tart, an idol group composed of three members besides herself���Roko Sekino, a washed-up child actor; Hayu Nukui, a failed musician; and Nina Maehara, a model who is still waiting for her first gig. They soon begin their new life together in their dormitory, the Mouse House. But there is no time to get settled as the girls awaken to a shocking reality: Fruit Tart is in a deep debt of one hundred million yen and has not even started yet!_x000D_
_x000D_
With the possibility of Fruit Tart breaking up and the Mouse House being torn down if they cannot repay the money, the girls must work their way up from the bottom of idol society by making a name for themselves and writing their own songs. Luckily, Hemo Midori, an experienced idol, is a huge fan of Sakura and decides to join the group. With smiles on their faces, Sakura and the other girls work hard to become popular idols while making sure that each day is as fun as the last._x000D_
_x000D_
[Written by MAL Rewrite]",86,42291,6.76,anime
